t,global_track_id,vehicle_id_oracle,segment_id,update_kind,true_x,true_y,true_distance_m,gps_x,gps_y,gps_distance_m,cam_x,cam_y,cam_distance_m,das_x,das_y,das_fiber_position_m,das_distance_m,x_hat,y_hat,vx_hat,vy_hat,ax_hat,ay_hat,distance_hat_m,sigma_pos_m,sigma_vel_mps,pos_err_m
14.3287,T000001,veh1,seg2,prediction_only,101.5033,-27.9330,249.4115,,,,,,,,,,,101.1698,-27.9495,13.0390,-8.7784,-2.6454,-8.0864,253.4336,0.4149,2.0057,0.3339
14.3417,T000001,veh1,seg2,prediction_only,101.6823,-27.9180,249.5911,,,,,,,,,,,101.3385,-28.0639,13.0047,-8.8831,-2.6454,-8.0864,253.6375,0.4373,2.0800,0.3735
14.3528,T000001,veh1,seg2,position+velocity,101.9132,-27.8128,249.8448,,,,,,,101.7099,-27.5429,100.8928,249.8448,101.5357,-27.9903,13.1833,-8.2268,-2.2143,-6.4003,253.8479,0.3989,1.9430,0.4171
14.3658,T000001,veh1,seg2,prediction_only,102.0897,-27.9678,250.0797,,,,,,,,,,,101.7063,-28.0974,13.1547,-8.3097,-2.2143,-6.4003,254.0494,0.4203,2.0159,0.4047
14.3787,T000001,veh1,seg2,prediction_only,102.2179,-28.1744,250.3229,,,,,,,,,,,101.8765,-28.2056,13.1260,-8.3926,-2.2143,-6.4003,254.2511,0.4428,2.0903,0.3428
14.3900,T000001,veh1,seg2,position+velocity,102.4030,-28.1953,250.5091,,,,,,,101.8664,-29.0823,101.4617,250.3229,101.9854,-28.4840,12.9403,-9.2298,-2.5703,-8.0726,254.5500,0.4104,1.9765,0.5077
14.4029,T000001,veh1,seg2,prediction_only,102.6348,-28.1621,250.7433,,,,,,,,,,,102.1528,-28.6042,12.9070,-9.3344,-2.5703,-8.0726,254.7562,0.4321,2.0499,0.6541
14.4159,T000001,veh1,seg2,prediction_only,102.8411,-28.1539,250.9497,,,,,,,,,,,102.3198,-28.7259,12.8737,-9.4390,-2.5703,-8.0726,254.9627,0.4549,2.1249,0.7739
14.4288,T000001,veh1,seg2,prediction_only,103.0156,-28.2661,251.1572,,,,,,,,,,,102.4864,-28.8488,12.8404,-9.5435,-2.5703,-8.0726,255.1698,0.4788,2.2017,0.7872
14.4298,T000001,veh1,seg2,position+velocity,103.0156,-28.2661,251.1572,,,,,,,102.0212,-29.2573,102.0729,250.3229,102.3809,-28.9485,12.3616,-9.9003,-3.5783,-8.7768,255.3149,0.4198,2.0023,0.9320
14.4428,T000001,veh1,seg2,prediction_only,103.2177,-28.3350,251.3707,,,,,,,,,,,102.5407,-29.0775,12.3153,-10.0140,-3.5783,-8.7768,255.5203,0.4417,2.0761,1.0048
14.4557,T000001,veh1,seg2,prediction_only,103.3860,-28.4710,251.5871,,,,,,,,,,,102.7000,-29.2079,12.2689,-10.1277,-3.5783,-8.7768,255.7261,0.4647,2.1515,1.0068
14.4687,T000001,veh1,seg2,prediction_only,103.5785,-28.5199,251.7858,,,,,,,,,,,102.8586,-29.3399,12.2226,-10.2414,-3.5783,-8.7768,255.9325,0.4889,2.2285,1.0911
14.4694,T000001,veh1,seg2,position+velocity,103.5785,-28.5199,251.7858,,,,,,,103.4244,-28.3483,102.6810,251.5871,103.0103,-29.0971,12.8023,-9.2335,-2.3247,-6.6131,256.2188,0.4297,2.0316,0.8099
14.4824,T000001,veh1,seg2,prediction_only,103.8022,-28.3908,252.0441,,,,,,,,,,,103.1760,-29.2173,12.7722,-9.3192,-2.3247,-6.6131,256.4234,0.4520,2.1058,1.0369
14.4953,T000001,veh1,seg2,prediction_only,103.9828,-28.4936,252.2519,,,,,,,,,,,103.3412,-29.3385,12.7421,-9.4048,-2.3247,-6.6131,256.6284,0.4753,2.1816,1.0609
14.5066,T000001,veh1,seg2,position+velocity,104.1529,-28.5771,252.4414,,,,,,,104.5524,-29.0084,103.2518,252.9075,103.7555,-29.3432,13.7821,-9.0966,-0.1185,-5.8595,257.0428,0.4310,2.0347,0.8630
14.5195,T000001,veh1,seg2,prediction_only,104.3978,-28.4689,252.7092,,,,,,,,,,,103.9341,-29.4615,13.7806,-9.1725,-0.1185,-5.8595,257.2569,0.4531,2.1089,1.0957
14.5325,T000001,veh1,seg2,prediction_only,104.5880,-28.5253,252.9075,,,,,,,,,,,104.1126,-29.5809,13.7790,-9.2485,-0.1185,-5.8595,257.4717,0.4763,2.1846,1.1576
14.5454,T000001,veh1,seg2,prediction_only,104.8203,-28.4153,253.1646,,,,,,,,,,,104.2911,-29.7012,13.7775,-9.3244,-0.1185,-5.8595,257.6869,0.5006,2.2620,1.3905
14.5461,T000001,veh1,seg2,position+velocity,104.8203,-28.4153,253.1646,,,,,,,105.4045,-29.3568,103.8588,254.0637,104.6266,-29.6049,15.0422,-8.9362,2.4549,-5.0692,258.0359,0.4218,2.0080,1.2053
14.5590,T000001,veh1,seg2,prediction_only,105.0604,-28.3306,253.4192,,,,,,,,,,,104.8217,-29.7211,15.0740,-9.0019,2.4549,-5.0692,258.2630,0.4433,2.0817,1.4109
14.5720,T000001,veh1,seg2,prediction_only,105.2421,-28.4233,253.6232,,,,,,,,,,,105.0171,-29.8382,15.1058,-9.0675,2.4549,-5.0692,258.4909,0.4659,2.1570,1.4326
14.5849,T000001,veh1,seg2,prediction_only,105.4565,-28.3873,253.8406,,,,,,,,,,,105.2130,-29.9561,15.1376,-9.1332,2.4549,-5.0692,258.7195,0.4897,2.2340,1.5875
14.5857,T000001,veh1,seg2,position+velocity,105.4565,-28.3873,253.8406,,,,,,,105.3405,-28.1760,104.4686,253.8406,105.2466,-29.3799,15.1912,-6.8332,2.4884,-0.2792,259.2966,0.4075,1.9731,1.0146
14.5987,T000001,veh1,seg2,prediction_only,105.6443,-28.5077,254.0637,,,,,,,,,,,105.4436,-29.4685,15.2235,-6.8368,2.4884,-0.2792,259.5126,0.4283,2.0464,0.9815
14.6116,T000001,veh1,seg2,prediction_only,105.8559,-28.4790,254.2772,,,,,,,,,,,105.6411,-29.5571,15.2557,-6.8404,2.4884,-0.2792,259.7290,0.4502,2.1212,1.0993
14.6246,T000001,veh1,seg2,prediction_only,106.0559,-28.4992,254.4782,,,,,,,,,,,105.8389,-29.6457,15.2879,-6.8440,2.4884,-0.2792,259.9458,0.4732,2.1977,1.1668
14.6252,T000001,veh1,seg2,position+velocity,106.0559,-28.4992,254.4782,,,,,,,105.4231,-28.1470,105.0770,253.8406,105.7109,-29.1937,14.7321,-5.0746,1.3084,3.3200,260.4155,0.3961,1.9548,0.7755
14.6382,T000001,veh1,seg2,prediction_only,106.2940,-28.4144,254.7309,,,,,,,,,,,105.9018,-29.2592,14.7491,-5.0316,1.3084,3.3200,260.6174,0.4164,2.0280,0.9313
14.6511,T000001,veh1,seg2,prediction_only,106.4772,-28.5012,254.9337,,,,,,,,,,,106.0930,-29.3241,14.7660,-4.9886,1.3084,3.3200,260.8193,0.4379,2.1027,0.9082
14.6641,T000001,veh1,seg2,prediction_only,106.6517,-28.6259,255.1482,,,,,,,,,,,106.2844,-29.3885,14.7830,-4.9456,1.3084,3.3200,261.0212,0.4605,2.1792,0.8464
14.6648,T000001,veh1,seg2,position+velocity,106.6517,-28.6259,255.1482,,,,,,,106.1115,-28.5070,105.6857,254.4782,106.2428,-29.1367,14.5904,-3.9620,0.9273,5.2931,261.2764,0.3877,1.9488,0.6543
14.6777,T000001,veh1,seg2,prediction_only,106.8708,-28.6215,255.3673,,,,,,,,,,,106.4319,-29.1876,14.6024,-3.8935,0.9273,5.2931,261.4722,0.4077,2.0221,0.7163
14.6907,T000001,veh1,seg2,prediction_only,107.1036,-28.4222,255.6737,,,,,,,,,,,106.6211,-29.2376,14.6144,-3.8249,0.9273,5.2931,261.6679,0.4290,2.0969,0.9474
14.7029,T000001,veh1,seg2,position+velocity,107.3453,-28.2808,255.9538,,,,,,,107.5695,-27.5249,106.2730,255.9538,107.1010,-28.6167,15.8757,-1.0578,3.6123,10.9776,262.4526,0.3579,1.8783,0.4154
14.7158,T000001,veh1,seg2,prediction_only,107.5448,-28.3866,256.1796,,,,,,,,,,,107.3070,-28.6295,15.9225,-0.9156,3.6123,10.9776,262.6590,0.3767,1.9506,0.3399
14.7288,T000001,veh1,seg2,prediction_only,107.7345,-28.3176,256.3814,,,,,,,,,,,107.5136,-28.6404,15.9693,-0.7734,3.6123,10.9776,262.8659,0.3967,2.0244,0.3911
14.7399,T000001,veh1,seg2,position+velocity,107.9052,-28.3982,256.5702,,,,,,,108.2124,-28.4971,106.8446,256.7889,107.8657,-28.6182,16.7128,-0.5973,5.0784,10.9551,263.2187,0.3384,1.8465,0.2235
14.7529,T000001,veh1,seg2,prediction_only,108.0996,-28.4984,256.7889,,,,,,,,,,,108.0826,-28.6250,16.7786,-0.4554,5.0784,10.9551,263.4358,0.3566,1.9185,0.1277
14.7658,T000001,veh1,seg2,prediction_only,108.0996,-28.4984,256.7889,,,,,,,,,,,108.3004,-28.6300,16.8444,-0.3134,5.0784,10.9551,263.6536,0.3761,1.9921,0.2401
14.7788,T000001,veh1,seg2,prediction_only,108.4961,-28.8183,257.2984,,,,,,,,,,,108.5191,-28.6331,16.9102,-0.1715,5.0784,10.9551,263.8723,0.3969,2.0675,0.1866
14.7837,T000001,veh1,seg2,position+velocity,108.4961,-28.8183,257.2984,,,,,,,108.5247,-29.5307,107.5207,257.5308,108.5715,-28.9065,16.7757,-1.3204,4.6837,8.2764,264.1506,0.3431,1.8895,0.1160
14.7967,T000001,veh1,seg2,prediction_only,108.6814,-28.9586,257.5308,,,,,,,,,,,108.7892,-28.9229,16.8363,-1.2132,4.6837,8.2764,264.3689,0.3622,1.9623,0.1136
14.8096,T000001,veh1,seg2,prediction_only,108.8800,-28.9910,257.7321,,,,,,,,,,,109.0077,-28.9379,16.8970,-1.1060,4.6837,8.2764,264.5879,0.3825,2.0366,0.1383
14.8226,T000001,veh1,seg2,prediction_only,109.0640,-29.0825,257.9375,,,,,,,,,,,109.2270,-28.9515,16.9577,-0.9988,4.6837,8.2764,264.8077,0.4041,2.1126,0.2091
14.8236,T000001,veh1,seg2,position+velocity,109.0640,-29.0825,257.9375,,,,,,,108.5913,-29.4452,108.1362,257.5308,109.0607,-29.0793,16.1525,-1.5201,2.8947,7.1637,265.0174,0.3478,1.9193,0.0046
14.8365,T000001,veh1,seg2,prediction_only,109.2928,-29.0481,258.1688,,,,,,,,,,,109.2702,-29.0984,16.1900,-1.4273,2.8947,7.1637,265.2277,0.3674,1.9923,0.0552
14.8495,T000001,veh1,seg2,prediction_only,109.4669,-29.1747,258.3841,,,,,,,,,,,109.4802,-29.1163,16.2275,-1.3345,2.8947,7.1637,265.4385,0.3884,2.0668,0.0599
14.8624,T000001,veh1,seg2,prediction_only,109.7203,-28.9926,258.6962,,,,,,,,,,,109.6906,-29.1330,16.2650,-1.2417,2.8947,7.1637,265.6496,0.4106,2.1430,0.1435
14.8633,T000001,veh1,seg2,position+velocity,109.7203,-28.9926,258.6962,,,,,,,109.6906,-28.4946,108.7502,258.6962,109.7106,-28.9154,16.3227,-0.2337,3.0693,9.4202,265.8681,0.3422,1.9042,0.0778
14.8763,T000001,veh1,seg2,prediction_only,109.9233,-29.0610,258.9105,,,,,,,,,,,109.9223,-28.9177,16.3625,-0.1116,3.0693,9.4202,266.0798,0.3618,1.9765,0.1433
14.8892,T000001,veh1,seg2,prediction_only,110.0742,-29.1311,259.0768,,,,,,,,,,,110.1346,-28.9183,16.4022,0.0104,3.0693,9.4202,266.2920,0.3826,2.0503,0.2212
14.9005,T000001,veh1,seg2,position+velocity,110.2880,-29.0966,259.2934,,,,,,,109.8096,-29.3767,109.3259,258.9105,110.1557,-29.0751,15.6942,-0.6183,1.4294,7.7491,266.4502,0.3348,1.8810,0.1340
14.9135,T000001,veh1,seg2,prediction_only,110.5337,-29.0119,259.5533,,,,,,,,,,,110.3591,-29.0824,15.7127,-0.5179,1.4294,7.7491,266.6538,0.3541,1.9526,0.1883
14.9265,T000001,veh1,seg2,prediction_only,110.7770,-28.8694,259.8353,,,,,,,,,,,110.5628,-29.0885,15.7312,-0.4175,1.4294,7.7491,266.8575,0.3747,2.0259,0.3064
14.9394,T000001,veh1,seg2,prediction_only,110.9967,-28.8250,260.0593,,,,,,,,,,,110.7667,-29.0932,15.7497,-0.3171,1.4294,7.7491,267.0615,0.3965,2.1008,0.3533
14.9406,T000001,veh1,seg2,position+velocity,110.9967,-28.8250,260.0593,,,,,,,111.0750,-28.9818,109.9460,260.0593,110.9125,-29.0402,16.3592,-0.0390,2.8333,8.3918,267.2167,0.3130,1.8062,0.2311
14.9536,T000001,veh1,seg2,prediction_only,111.2095,-28.8529,260.2740,,,,,,,,,,,111.1247,-29.0401,16.3959,0.0697,2.8333,8.3918,267.4289,0.3313,1.8763,0.2055
14.9665,T000001,veh1,seg2,prediction_only,111.3745,-28.9815,260.4832,,,,,,,,,,,111.3373,-29.0384,16.4326,0.1785,2.8333,8.3918,267.6415,0.3508,1.9481,0.0680
14.9795,T000001,veh1,seg2,prediction_only,111.5741,-29.0043,260.6841,,,,,,,,,,,111.5505,-29.0354,16.4693,0.2872,2.8333,8.3918,267.8546,0.3715,2.0216,0.0390
14.9796,T000001,veh1,seg2,position+velocity,111.5741,-29.0043,260.6841,,,,,,,111.3046,-29.4292,110.5498,260.4832,111.4583,-29.1806,16.0179,-0.3908,1.7957,6.8583,268.0266,0.3009,1.7711,0.2109
14.9926,T000001,veh1,seg2,prediction_only,111.7738,-29.0832,260.8988,,,,,,,,,,,111.6660,-29.1851,16.0412,-0.3020,1.7957,6.8583,268.2343,0.3188,1.8406,0.1483
15.0055,T000001,veh1,seg2,prediction_only,111.8979,-29.4077,261.2463,,,,,,,,,,,111.8739,-29.1884,16.0645,-0.2131,1.7957,6.8583,268.4423,0.3378,1.9119,0.2206
15.0185,T000001,veh1,seg2,prediction_only,112.1263,-29.3226,261.4900,,,,,,,,,,,112.0822,-29.1906,16.0877,-0.1243,1.7957,6.8583,268.6505,0.3581,1.9849,0.1392
15.0193,T000001,veh1,seg2,position+velocity,112.1263,-29.3226,261.4900,,,,,,,112.7976,-28.7761,111.1634,262.1288,112.3206,-29.0539,17.1669,0.5427,4.2591,8.3894,268.9253,0.3009,1.7766,0.3315
15.0322,T000001,veh1,seg2,prediction_only,112.3227,-29.4298,261.7138,,,,,,,,,,,112.5433,-29.0462,17.2221,0.6514,4.2591,8.3894,269.1482,0.3191,1.8464,0.4425
15.0452,T000001,veh1,seg2,prediction_only,112.5166,-29.3821,261.9134,,,,,,,,,,,112.7668,-29.0371,17.2773,0.7600,4.2591,8.3894,269.3718,0.3384,1.9178,0.4262
15.0561,T000001,veh1,seg2,position+velocity,112.7186,-29.3072,262.1288,,,,,,,112.2102,-28.9855,111.7336,261.4900,112.6906,-29.0200,16.0325,0.8715,1.2559,8.3985,269.4499,0.2927,1.7481,0.2886
15.0690,T000001,veh1,seg2,prediction_only,112.8868,-29.5123,262.3941,,,,,,,,,,,112.8984,-29.0080,16.0488,0.9803,1.2559,8.3985,269.6580,0.3105,1.8174,0.5044
15.0820,T000001,veh1,seg2,prediction_only,113.0794,-29.5651,262.5938,,,,,,,,,,,113.1064,-28.9946,16.0651,1.0891,1.2559,8.3985,269.8665,0.3296,1.8884,0.5712
15.0949,T000001,veh1,seg2,prediction_only,113.2515,-29.7041,262.8150,,,,,,,,,,,113.3146,-28.9798,16.0813,1.1979,1.2559,8.3985,270.0752,0.3498,1.9612,0.7271
15.0957,T000001,veh1,seg2,position+velocity,113.2515,-29.7041,262.8150,,,,,,,113.1915,-29.0562,112.3479,262.5938,113.2975,-29.0022,15.9693,1.0896,1.0509,8.1303,270.1035,0.2991,1.7699,0.7034
15.1086,T000001,veh1,seg2,prediction_only,113.4672,-29.7200,263.0313,,,,,,,,,,,113.5045,-28.9874,15.9829,1.1949,1.0509,8.1303,270.3110,0.3175,1.8397,0.7336
15.1216,T000001,veh1,seg2,prediction_only,113.6789,-29.7104,263.2432,,,,,,,,,,,113.7116,-28.9712,15.9966,1.3002,1.0509,8.1303,270.5187,0.3371,1.9112,0.7398
15.1345,T000001,veh1,seg2,prediction_only,113.9238,-29.5641,263.5285,,,,,,,,,,,113.9189,-28.9537,16.0102,1.4056,1.0509,8.1303,270.7268,0.3579,1.9845,0.6104
15.1355,T000001,veh1,seg2,position+velocity,113.9238,-29.5641,263.5285,,,,,,,114.0272,-29.9517,112.9650,263.7425,113.9698,-29.3081,16.1918,-0.2939,1.4811,4.2120,271.0848,0.2927,1.7370,0.2600
15.1484,T000001,veh1,seg2,prediction_only,114.1260,-29.6343,263.7425,,,,,,,,,,,114.1797,-29.3116,16.2110,-0.2394,1.4811,4.2120,271.2947,0.3107,1.8062,0.3272
15.1614,T000001,veh1,seg2,prediction_only,114.3806,-29.4439,264.0605,,,,,,,,,,,114.3898,-29.3143,16.2302,-0.1848,1.4811,4.2120,271.5049,0.3299,1.8770,0.1300
15.1743,T000001,veh1,seg2,prediction_only,114.5987,-29.3772,264.2886,,,,,,,,,,,114.6002,-29.3164,16.2493,-0.1302,1.4811,4.2120,271.7153,0.3503,1.9496,0.0608
15.1747,T000001,veh1,seg2,position+velocity,114.5987,-29.3772,264.2886,,,,,,,114.6796,-29.2438,113.5731,264.2886,114.6350,-29.2681,16.3872,0.1616,1.7882,4.9989,271.7748,0.2723,1.6570,0.1149
15.1876,T000001,veh1,seg2,prediction_only,114.7702,-29.4591,264.4786,,,,,,,,,,,114.8474,-29.2656,16.4103,0.2263,1.7882,4.9989,271.9872,0.2892,1.7247,0.2083
15.2006,T000001,veh1,seg2,prediction_only,114.9662,-29.5108,264.6813,,,,,,,,,,,115.0602,-29.2622,16.4335,0.2911,1.7882,4.9989,272.2000,0.3072,1.7942,0.2658
15.2127,T000001,veh1,seg2,position+velocity,115.1568,-29.5789,264.8837,,,,,,,114.8827,-29.4937,114.1637,264.6813,115.1195,-29.3459,15.7652,-0.0790,0.1616,3.9836,272.3025,0.2623,1.6248,0.2360
15.2257,T000001,veh1,seg2,prediction_only,115.3781,-29.5731,265.1051,,,,,,,,,,,115.3237,-29.3466,15.7673,-0.0274,0.1616,3.9836,272.5068,0.2787,1.6924,0.2329
15.2386,T000001,veh1,seg2,prediction_only,115.6102,-29.4715,265.3585,,,,,,,,,,,115.5280,-29.3466,15.7694,0.0242,0.1616,3.9836,272.7110,0.2963,1.7617,0.1495
15.2516,T000001,veh1,seg2,prediction_only,115.8200,-29.4643,265.5684,,,,,,,,,,,115.7323,-29.3459,15.7715,0.0758,0.1616,3.9836,272.9154,0.3151,1.8329,0.1473
15.2523,T000001,veh1,seg2,position+velocity,115.8200,-29.4643,265.5684,,,,,,,115.0945,-29.6208,114.7783,264.8837,115.4773,-29.4574,14.4690,-0.4626,-2.8999,2.7212,273.1936,0.2454,1.5679,0.3428
15.2652,T000001,veh1,seg2,prediction_only,116.0184,-29.5466,265.7832,,,,,,,,,,,115.6645,-29.4632,14.4315,-0.4273,-2.8999,2.7212,273.3809,0.2610,1.6347,0.3636
15.2782,T000001,veh1,seg2,prediction_only,116.2055,-29.6282,265.9873,,,,,,,,,,,115.8512,-29.4685,14.3939,-0.3921,-2.8999,2.7212,273.5677,0.2778,1.7034,0.3886
15.2911,T000001,veh1,seg2,prediction_only,116.3934,-29.7062,266.1908,,,,,,,,,,,116.0374,-29.4733,14.3563,-0.3568,-2.8999,2.7212,273.7540,0.2958,1.7740,0.4254
15.2919,T000001,veh1,seg2,position+velocity,116.3934,-29.7062,266.1908,,,,,,,116.6073,-30.4254,115.3936,266.6973,116.2632,-29.8193,15.4866,-2.1029,-0.0699,-1.5077,274.1671,0.2399,1.5566,0.1724
15.3048,T000001,veh1,seg2,prediction_only,116.6292,-29.6594,266.4312,,,,,,,,,,,116.4638,-29.8466,15.4857,-2.1224,-0.0699,-1.5077,274.3696,0.2555,1.6236,0.2498
15.3178,T000001,veh1,seg2,prediction_only,116.7812,-29.8778,266.6973,,,,,,,,,,,116.6644,-29.8743,15.4848,-2.1420,-0.0699,-1.5077,274.5721,0.2723,1.6923,0.1168
15.3307,T000001,veh1,seg2,prediction_only,116.9888,-29.8726,266.9049,,,,,,,,,,,116.8650,-29.9021,15.4839,-2.1615,-0.0699,-1.5077,274.7746,0.2903,1.7630,0.1273
15.3316,T000001,veh1,seg2,position+velocity,116.9888,-29.8726,266.9049,,,,,,,117.0475,-30.2978,116.0116,267.1078,116.9303,-30.0291,15.7208,-2.7587,0.4543,-2.8718,274.9174,0.2376,1.5524,0.1671
15.3446,T000001,veh1,seg2,prediction_only,117.1891,-29.9049,267.1078,,,,,,,,,,,117.1340,-30.0651,15.7267,-2.7959,0.4543,-2.8718,275.1242,0.2534,1.6194,0.1694
15.3575,T000001,veh1,seg2,prediction_only,117.3955,-29.9134,267.3143,,,,,,,,,,,117.3378,-30.1016,15.7326,-2.8331,0.4543,-2.8718,275.3312,0.2703,1.6883,0.1968
15.3705,T000001,veh1,seg2,position+velocity,117.5827,-29.9895,267.5164,,,,,,,116.9506,-29.7843,116.6160,266.9049,117.3271,-30.0049,14.6042,-2.1476,-2.3925,-1.0239,275.4284,0.2347,1.5403,0.2561
15.3835,T000001,veh1,seg2,prediction_only,117.7767,-30.0973,267.7384,,,,,,,,,,,117.5160,-30.0328,14.5732,-2.1609,-2.3925,-1.0239,275.6195,0.2504,1.6072,0.2685
15.3964,T000001,veh1,seg2,prediction_only,117.9878,-30.0850,267.9498,,,,,,,,,,,117.7046,-30.0609,14.5422,-2.1742,-2.3925,-1.0239,275.8101,0.2673,1.6758,0.2842
15.4094,T000001,veh1,seg2,prediction_only,118.1745,-30.1660,268.1534,,,,,,,,,,,117.8928,-30.0892,14.5112,-2.1874,-2.3925,-1.0239,276.0004,0.2854,1.7464,0.2920
15.4102,T000001,veh1,seg2,position+velocity,118.1745,-30.1660,268.1534,,,,,,,118.3800,-29.9028,117.2331,268.1534,118.0803,-30.0306,15.4684,-1.8873,0.0788,-0.3063,276.1969,0.2346,1.5356,0.1650
15.4231,T000001,veh1,seg2,prediction_only,118.3124,-30.4378,268.4581,,,,,,,,,,,118.2807,-30.0550,15.4694,-1.8913,0.0788,-0.3063,276.3988,0.2504,1.6024,0.3841
15.4361,T000001,veh1,seg2,prediction_only,118.5289,-30.3187,268.7053,,,,,,,,,,,118.4811,-30.0796,15.4704,-1.8953,0.0788,-0.3063,276.6007,0.2675,1.6709,0.2439
15.4478,T000001,veh1,seg2,position+velocity,118.7451,-30.2970,268.9226,,,,,,,118.7592,-30.3542,117.8184,268.9226,118.6887,-30.1925,15.5896,-2.3878,0.3277,-1.5573,276.8370,0.2326,1.5215,0.1188
15.4607,T000001,veh1,seg2,prediction_only,118.9930,-30.1938,269.1911,,,,,,,,,,,118.8907,-30.2235,15.5939,-2.4080,0.3277,-1.5573,277.0413,0.2484,1.5880,0.1065
15.4737,T000001,veh1,seg2,prediction_only,119.1679,-30.3021,269.3968,,,,,,,,,,,119.0927,-30.2549,15.5981,-2.4282,0.3277,-1.5573,277.2458,0.2654,1.6563,0.0888
15.4866,T000001,veh1,seg2,prediction_only,119.3811,-30.2532,269.6155,,,,,,,,,,,119.2948,-30.2864,15.6024,-2.4483,0.3277,-1.5573,277.4504,0.2834,1.7265,0.0924
15.4867,T000001,veh1,seg2,position+velocity,119.3811,-30.2532,269.6155,,,,,,,119.3460,-30.8251,118.4240,269.8337,119.3135,-30.4947,15.6919,-3.5364,0.5404,-4.2775,277.6594,0.2244,1.4808,0.2507
15.4996,T000001,veh1,seg2,prediction_only,119.5798,-30.3434,269.8337,,,,,,,,,,,119.5168,-30.5408,15.6989,-3.5918,0.5404,-4.2775,277.8679,0.2397,1.5466,0.2073
15.5126,T000001,veh1,seg2,prediction_only,119.7997,-30.2962,270.0586,,,,,,,,,,,119.7203,-30.5877,15.7059,-3.6473,0.5404,-4.2775,278.0767,0.2561,1.6141,0.3022
15.5255,T000001,veh1,seg2,prediction_only,120.0277,-30.2171,270.2999,,,,,,,,,,,119.9238,-30.6353,15.7129,-3.7027,0.5404,-4.2775,278.2857,0.2736,1.6837,0.4309
15.5264,T000001,veh1,seg2,position+velocity,120.0277,-30.2171,270.2999,,,,,,,119.9060,-30.2296,119.0418,270.2999,119.9225,-30.4530,15.6348,-2.6834,0.3319,-1.5881,278.4680,0.2115,1.4254,0.2583
15.5393,T000001,veh1,seg2,prediction_only,120.2701,-30.1425,270.5536,,,,,,,,,,,120.1251,-30.4879,15.6391,-2.7040,0.3319,-1.5881,278.6736,0.2260,1.4902,0.3746
15.5523,T000001,veh1,seg2,prediction_only,120.4733,-30.1640,270.7579,,,,,,,,,,,120.3277,-30.5231,15.6434,-2.7246,0.3319,-1.5881,278.8792,0.2416,1.5568,0.3874
15.5652,T000001,veh1,seg2,prediction_only,120.6454,-30.3024,270.9787,,,,,,,,,,,120.5304,-30.5585,15.6477,-2.7451,0.3319,-1.5881,279.0850,0.2583,1.6255,0.2807
15.5662,T000001,veh1,seg2,position+velocity,120.6454,-30.3024,270.9787,,,,,,,120.3528,-30.2498,119.6615,270.5536,120.4659,-30.4382,15.2207,-2.1047,-0.7736,0.0266,279.2215,0.2023,1.3914,0.2251
15.5791,T000001,veh1,seg2,prediction_only,120.8309,-30.4462,271.2135,,,,,,,,,,,120.6630,-30.4654,15.2107,-2.1043,-0.7736,0.0266,279.4205,0.2163,1.4558,0.1690
15.5921,T000001,veh1,seg2,prediction_only,121.0440,-30.4236,271.4277,,,,,,,,,,,120.8600,-30.4927,15.2006,-2.1040,-0.7736,0.0266,279.6194,0.2315,1.5221,0.1965
15.6050,T000001,veh1,seg2,prediction_only,121.2735,-30.3352,271.6737,,,,,,,,,,,121.0568,-30.5200,15.1906,-2.1037,-0.7736,0.0266,279.8181,0.2478,1.5904,0.2847
15.6058,T000001,veh1,seg2,position+velocity,121.2735,-30.3352,271.6737,,,,,,,121.5030,-30.4997,120.2784,271.9266,121.2443,-30.5179,16.1700,-2.1025,1.8393,-0.0139,280.0056,0.1964,1.3721,0.1849
15.6187,T000001,veh1,seg2,prediction_only,121.5147,-30.2594,271.9266,,,,,,,,,,,121.4540,-30.5451,16.1938,-2.1027,1.8393,-0.0139,280.2170,0.2103,1.4363,0.2921
15.6317,T000001,veh1,seg2,prediction_only,121.7416,-30.1883,272.1643,,,,,,,,,,,121.6639,-30.5724,16.2177,-2.1029,1.8393,-0.0139,280.4287,0.2253,1.5025,0.3918
15.6446,T000001,veh1,seg2,prediction_only,121.9247,-30.2818,272.3700,,,,,,,,,,,121.8741,-30.5996,16.2415,-2.1031,1.8393,-0.0139,280.6407,0.2414,1.5707,0.3218
15.6455,T000001,veh1,seg2,position+velocity,121.9247,-30.2818,272.3700,,,,,,,122.5059,-30.1607,120.8964,272.9970,122.1235,-30.4288,17.5345,-1.1405,5.2364,2.5585,280.9429,0.1922,1.3575,0.2472
15.6584,T000001,veh1,seg2,prediction_only,122.1425,-30.2146,272.5979,,,,,,,,,,,122.3511,-30.4434,17.6023,-1.1074,5.2364,2.5585,281.1710,0.2060,1.4216,0.3096
15.6714,T000001,veh1,seg2,prediction_only,122.3277,-30.2452,272.7856,,,,,,,,,,,122.5796,-30.4575,17.6701,-1.0743,5.2364,2.5585,281.3999,0.2210,1.4876,0.3294
15.6830,T000001,veh1,seg2,position+velocity,122.5089,-30.3541,272.9970,,,,,,,122.1176,-30.1157,121.4804,272.5979,122.5223,-30.3422,16.2104,-0.3488,1.0427,4.3815,281.5287,0.1883,1.3424,0.0179
15.6960,T000001,veh1,seg2,prediction_only,122.7063,-30.3126,273.1987,,,,,,,,,,,122.7324,-30.3464,16.2239,-0.2921,1.0427,4.3815,281.7388,0.2020,1.4064,0.0427
